120,17,4
120,18,2
120,19,3
120,20,2
121,1,3
121,2,3
121,3,3
121,4,3
121,5,1
121,6,2
121,7,5
121,8,1
121,9,4
121,10,2
121,11,5
121,12,4
121,13,
121,14,1
121,15,3
121,16,3
121,17,1
121,18,
121,19,
121,20,
122,1,2
122,2,
122,3,5
122,4,5
122,5,3
122,6,1
122,7,1
122,8,4
122,9,1
122,10,3
122,11,5
122,12,5
122,13,
122,14,2
122,15,4
122,16,1
122,17,5
122,18,2
122,19,1
122,20,4
123,1,1
123,2,2
123,3,5
123,4,4
123,5,3
123,6,4
123,7,2
123,8,4
123,9,3
123,10,
123,11,3
123,12,2
123,13,
123,14,
123,15,
123,16,
123,17,4
123,18,4
123,19,
123,20,2
124,1,2
124,2,3
124,3,3
124,4,1
124,5,1
124,6,1
124,7,1
124,8,
124,9,1
124,10,
124,11,
124,12,3
124,13,1
124,14,
124,15,5
124,16,1
124,17,3
124,18,2
124,19,
124,20,3
125,1,
125,2,2
125,3,4
125,4,3
125,5,2
125,6,4
125,7,4
125,8,
125,9,
125,10,3
125,11,5
125,12,5
125,13,1
125,14,3
125,15,4
125,16,1
125,17,4
125,18,4
125,19,3
125,20,4
126,1,2
126,2,
126,3,2
126,4,4
126,5,2
126,6,4
126,7,2
126,8,5
126,9,1
126,10,1
126,11,5
126,12,3
126,13,1
126,14,
126,15,1
126,16,2
126,17,4
126,18,2
126,19,
126,20,
127,1,2
127,2,4
127,3,5
127,4,5
127,5,1
127,6,
127,7,5
127,8,4
127,9,3
127,10,5
127,11,
127,12,5
127,13,1
127,14,1
127,15,5
127,16,2
127,17,4
127,18,5
127,19,5
127,20,
128,1,1
128,2,1
128,3,4
128,4,
128,5,1
128,6,2
128,7,1
128,8,4
128,9,2
128,10,1
128,11,
128,12,3
128,13,1
128,14,1
128,15,4
128,16,5
128,17,
128,18,2
128,19,4
128,20,3
129,1,
129,2,2
129,3,
129,4,1
129,5,2
129,6,
129,7,3
129,8,1
129,9,2
129,10,2
129,11,1
129,12,3
129,13,4
129,14,3
129,15,
129,16,4
129,17,3
129,18,
129,19,
129,20,
130,1,2
130,2,1
130,3,4
130,4,5
130,5,3
130,6,4
130,7,2
130,8,4
130,9,
130,10,3
130,11,
130,12,5
130,13,1
130,14,
130,15,3
130,16,
130,17,3
130,18,3
130,19,3
130,20,
131,1,3
131,2,1
131,3,5
131,4,4
131,5,2
131,6,5
131,7,3
131,8,5
131,9,3
131,10,1
131,11,4
131,12,
131,13,2
131,14,2
131,15,1
131,16,2
131,17,5
131,18,2
131,19,1
131,20,1
132,1,1
132,2,
132,3,4
132,4,4
132,5,1
132,6,4
132,7,4
132,8,4
132,9,5
132,10,5
132,11,1
132,12,2
132,13,
132,14,1
132,15,4
132,16,2
132,17,5
132,18,1
132,19,
132,20,1
133,1,2
133,2,3
133,3,5
133,4,
133,5,2
133,6,5
133,7,5
133,8,5
133,9,1
133,10,4
133,11,5
133,12,4
133,13,
133,14,
133,15,5
133,16,2
133,17,4
133,18,2
133,19,2
133,20,2
134,1,3
134,2,2
134,3,5
134,4,1
134,5,2
134,6,1
134,7,
134,8,5
134,9,4
134,10,1
134,11,4
134,12,1
134,13,
134,14,2
134,15,2
134,16,2
134,17,1
134,18,1
134,19,
134,20,1
135,1,2
135,2,1
135,3,1
135,4,5
135,5,1
135,6,4
135,7,1
135,8,2
135,9,5
135,10,5
135,11,2
135,12,1
135,13,
135,14,
135,15,5
135,16,3
135,17,3
135,18,
135,19,
135,20,3
136,1,3
136,2,
136,3,4
136,4,4
136,5,1
136,6,4
136,7,
136,8,4
136,9,5
136,10,4
136,11,5
136,12,4
136,13,2
136,14,2
136,15,1
136,16,4
136,17,4
136,18,2
136,19,1
136,20,3
137,1,3
137,2,
137,3,5
137,4,5
137,5,
137,6,4
137,7,2
137,8,5
137,9,4
137,10,5
137,11,4
137,12,5
137,13,5
137,14,3
137,15,1
137,16,2
137,17,5
137,18,
137,19,1
137,20,
138,1,2
138,2,3
138,3,4
138,4,5
138,5,1
138,6,5
138,7,1
138,8,5
138,9,2
138,10,3
138,11,3
138,12,
138,13,4
138,14,2
138,15,
138,16,3
138,17,4
138,18,
138,19,
138,20,
139,1,2
139,2,3
139,3,4
139,4,5
139,5,
139,6,
139,7,2
139,8,5
139,9,5
139,10,5
139,11,4
139,12,5
139,13,
139,14,3
139,15,3
139,16,4
139,17,5
139,18,5
139,19,4
139,20,
140,1,2
140,2,
140,3,5
140,4,4
140,5,2
140,6,3
140,7,4
140,8,
140,9,2
140,10,1
140,11,3
140,12,4
140,13,1
140,14,2
140,15,5
140,16,2
140,17,4
140,18,3
140,19,5
140,20,2
141,1,3
141,2,3
141,3,4
141,4,1
141,5,
141,6,5
141,7,1
141,8,1
141,9,1
141,10,3
141,11,2
141,12,1
141,13,5
141,14,1
141,15,2
141,16,3
141,17,2
141,18,5
141,19,2
141,20,2
142,1,
142,2,2
142,3,4
142,4,5
142,5,3
142,6,5
142,7,3
142,8,5
142,9,1
142,10,5
142,11,
142,12,
142,13,1
142,14,3
142,15,
142,16,3
142,17,2
142,18,5
142,19,3
142,20,3
143,1,1
143,2,3
143,3,4
143,4,1
143,5,
143,6,5
143,7,5
143,8,4
143,9,2
143,10,5
143,11,4
143,12,4
143,13,
143,14,2
143,15,
143,16,4
143,17,4
143,18,2
143,19,5
143,20,1
144,1,
144,2,3
144,3,5
144,4,2
144,5,3
144,6,4
144,7,3
144,8,4
144,9,5
144,10,1
144,11,5
144,12,1
144,13,5
144,14,2
144,15,1
144,16,2
144,17,4
144,18,2
144,19,
144,20,
145,1,1
145,2,
145,3,4
145,4,4
145,5,3
145,6,4
145,7,2
145,8,5
145,9,3
145,10,
145,11,3
145,12,4
145,13,1
145,14,2
145,15,1
145,16,4
145,17,5
145,18,1
145,19,5
145,20,
146,1,2
146,2,5
146,3,2
146,4,
146,5,3
146,6,1
146,7,
146,8,2
146,9,
146,10,3
146,11,
146,12,3
146,13,2
146,14,1
146,15,
146,16,3
146,17,3
146,18,4
146,19,2
146,20,2
147,1,
147,2,1
147,3,
147,4,4
147,5,1
147,6,1
147,7,2
147,8,3
147,9,5
147,10,2
147,11,3
147,12,
147,13,1
147,14,2
147,15,
147,16,3
147,17,4
147,18,1
147,19,
147,20,3
148,1,3
148,2,
148,3,4
148,4,1
148,5,
148,6,2
148,7,3
148,8,4
148,9,4
148,10,4
148,11,2
148,12,
148,13,1
148,14,2
148,15,4
148,16,2
148,17,4
148,18,5
148,19,5
148,20,1
149,1,1
149,2,
149,3,2
149,4,4
149,5,1
149,6,2
149,7,1
149,8,4
149,9,3
149,10,3
149,11,
149,12,5
149,13,2
149,14,
149,15,4
149,16,
149,17,5
149,18,2
149,19,3
149,20,
150,1,3
150,2,3
150,3,4
150,4,4
150,5,
150,6,4
150,7,3
150,8,5
150,9,4
150,10,3
150,11,1
150,12,
150,13,
150,14,2
150,15,3
150,16,
150,17,1
150,18,4
150,19,2
150,20,
151,1,1
151,2,
151,3,4
151,4,4
151,5,
151,6,
151,7,1
151,8,3
151,9,
151,10,3
151,11,
151,12,3
151,13,1
151,14,
151,15,
151,16,
151,17,1
151,18,
151,19,
151,20,1
152,1,
152,2,5
152,3,2
152,4,5
152,5,3
152,6,2
152,7,2
152,8,1
152,9,3
152,10,1
152,11,3
152,12,
152,13,4
152,14,1
152,15,3
152,16,3
152,17,1
152,18,2
152,19,1
152,20,
153,1,
153,2,3
153,3,4
153,4,5
153,5,2
153,6,5
153,7,3
153,8,5
153,9,3
153,10,5
153,11,5
153,12,4
153,13,
153,14,3
153,15,2
153,16,1
153,17,4
153,18,3
153,19,1
153,20,5
154,1,1
154,2,1
154,3,2
154,4,2
154,5,1
154,6,4
154,7,
154,8,2
154,9,1
154,10,
154,11,3
154,12,5
154,13,
154,14,2
154,15,3
154,16,1
154,17,5
154,18,1
154,19,5
154,20,1
155,1,3
155,2,
155,3,4
155,4,5
155,5,
155,6,4
155,7,2
155,8,4
155,9,
155,10,1
155,11,1
155,12,3
155,13,2
155,14,3
155,15,
155,16,3
155,17,5
155,18,5
155,19,5
155,20,
156,1,2
156,2,3
156,3,5
156,4,1
156,5,1
156,6,2
156,7,5
156,8,4
156,9,5
156,10,1
156,11,4
156,12,2
156,13,3
156,14,2
156,15,5
156,16,2
156,17,5
156,18,5
156,19,2
156,20,
157,1,
157,2,1
157,3,4
157,4,4
157,5,2
157,6,3
157,7,3
157,8,2
157,9,
157,10,
157,11,4
157,12,5
157,13,2
157,14,1
157,15,5
157,16,1
157,17,5
157,18,
157,19,2
157,20,3
158,1,2
158,2,2
158,3,2
158,4,5
158,5,
158,6,4
158,7,4
158,8,5
158,9,5
158,10,5
158,11,4
158,12,4
158,13,
158,14,1
158,15,
158,16,1
158,17,3
158,18,3
158,19,3
158,20,
159,1,1
159,2,1
159,3,3
159,4,1
159,5,2
159,6,1
159,7,2
159,8,3
159,9,
159,10,3
159,11,3
159,12,3
159,13,4
159,14,3
159,15,3
159,16,1
159,17,
159,18,5
159,19,
159,20,3
160,1,1
160,2,4
160,3,4
160,4,5
160,5,
160,6,4
160,7,1
160,8,4
160,9,3
160,10,3
160,11,5
160,12,3
160,13,1
160,14,
160,15,3
160,16,1
160,17,4
160,18,
160,19,1
160,20,2
161,1,2
161,2,3
161,3,1
161,4,2
161,5,
161,6,4
161,7,3
161,8,5
161,9,3
161,10,2
161,11,
161,12,5
161,13,1
161,14,1
161,15,2
161,16,4
161,17,1
161,18,1
161,19,1
161,20,1
162,1,2
162,2,
162,3,5
162,4,2
162,5,2
162,6,5
162,7,
162,8,
162,9,1
162,10,3
162,11,1
162,12,2
162,13,3
162,14,1
162,15,
162,16,2
162,17,
162,18,1
162,19,1
162,20,2
163,1,2
163,2,4
163,3,4
163,4,
163,5,3
163,6,5
163,7,5
163,8,4
163,9,1
163,10,4
163,11,4
163,12,3
163,13,1
163,14,1
163,15,3
163,16,4
163,17,4
163,18,
163,19,5
163,20,3
164,1,2
164,2,3
164,3,1
164,4,4
164,5,3
164,6,
164,7,4
164,8,3
164,9,1
164,10,3
164,11,5
164,12,3
164,13,
164,14,1
164,15,5
164,16,1
164,17,5
164,18,3
164,19,2
164,20,
165,1,
165,2,4
165,3,2
165,4,3
165,5,
165,6,5
165,7,3
165,8,1
165,9,1
165,10,3
165,11,4
165,12,1
165,13,2
165,14,1
165,15,4
165,16,5
165,17,
165,18,2
165,19,
165,20,2
166,1,1
166,2,4
166,3,5
166,4,5
166,5,
166,6,2
166,7,2
166,8,5
166,9,3
166,10,2
166,11,4
166,12,4
166,13,1
166,14,
166,15,4
166,16,2
166,17,4
166,18,5
166,19,1
166,20,5
167,1,2
167,2,
167,3,2
167,4,2
167,5,2
167,6,3
167,7,3
167,8,1
167,9,
167,10,
167,11,3
167,12,1
167,13,1
167,14,
167,15,2
167,16,1
167,17,3
167,18,2
167,19,1
167,20,2
168,1,3
168,2,2
168,3,
168,4,2
168,5,2
168,6,3
168,7,5
168,8,2
168,9,4
168,10,1
168,11,4
168,12,5
168,13,2
168,14,2
168,15,3
168,16,1
168,17,1
168,18,
168,19,1
168,20,
169,1,3
169,2,2
169,3,5
169,4,4
169,5,2
169,6,4
169,7,3
169,8,5
169,9,4
169,10,1
169,11,
169,12,
169,13,
169,14,1
169,15,5
169,16,3
169,17,5
169,18,
169,19,2
169,20,3
170,1,2
170,2,5
170,3,5
170,4,4
170,5,2
170,6,5
170,7,5
170,8,4
170,9,1
170,10,3
170,11,4
170,12,2
170,13,1
170,14,3
170,15,
170,16,2
170,17,1
170,18,3
170,19,4
170,20,5
171,1,2
171,2,
171,3,5
171,4,5
171,5,1
171,6,3
171,7,1
171,8,
171,9,2
171,10,3
171,11,1
171,12,4
171,13,3
171,14,
171,15,3
171,16,1
171,17,2
171,18,1
171,19,1
171,20,1
172,1,1
172,2,2
172,3,5
172,4,
172,5,
172,6,2
172,7,1
172,8,1
172,9,3
172,10,2
172,11,3
172,12,4
172,13,5
172,14,3
172,15,3
172,16,2
172,17,1
172,18,
172,19,3
172,20,
173,1,3
173,2,3
173,3,5
173,4,5
173,5,1
173,6,5
173,7,1
173,8,5
173,9,
173,10,4
173,11,5
173,12,5
173,13,1
173,14,1
173,15,1
173,16,2
173,17,
173,18,1
173,19,
173,20,2
174,1,2
174,2,
174,3,3
174,4,5
174,5,1
174,6,
174,7,
174,8,2
174,9,1
174,10,1
174,11,1
174,12,3
174,13,3
174,14,
174,15,
174,16,2
174,17,1
174,18,3
174,19,5
174,20,
175,1,3
175,2,3
175,3,4
175,4,4
175,5,
175,6,4
175,7,5
175,8,4
175,9,3
175,10,4
175,11,2
175,12,5
175,13,1
175,14,2
175,15,5
175,16,3
175,17,2
175,18,4
175,19,4
175,20,
176,1,3
176,2,
176,3,5
176,4,4
176,5,2
176,6,5
176,7,3
176,8,4
176,9,1
176,10,2
176,11,5
176,12,3
176,13,2
176,14,
176,15,2
176,16,
176,17,
176,18,2
176,19,
176,20,
177,1,
177,2,1
177,3,1
177,4,2
177,5,2
177,6,1
177,7,1
177,8,
177,9,2
177,10,1
177,11,3
177,12,
177,13,
177,14,2
177,15,1
177,16,3
177,17,2
177,18,2
177,19,3
177,20,1
178,1,2
178,2,3
178,3,5
178,4,4
178,5,1
178,6,5
178,7,1
178,8,4
178,9,2
178,10,1
178,11,5
178,12,5
178,13,5
178,14,1
178,15,5
178,16,4
178,17,5
178,18,
178,19,3
178,20,1
179,1,3
179,2,2
179,3,5
179,4,2
179,5,3
179,6,2
179,7,1
179,8,2
179,9,2
179,10,3
179,11,
179,12,
179,13,3
179,14,
179,15,3
179,16,2
179,17,1
179,18,5
179,19,1
179,20,3
180,1,1
180,2,1
180,3,5
180,4,4
180,5,3
180,6,5
180,7,2
180,8,1
180,9,
180,10,2
180,11,3
180,12,5
180,13,1
180,14,2
180,15,2
180,16,2
180,17,1
180,18,3
180,19,
180,20,1
181,1,3
181,2,1
181,3,4
181,4,4
181,5,2
181,6,5
181,7,5
181,8,4
181,9,2
181,10,2
181,11,4
181,12,5
181,13,2
181,14,3
181,15,5
181,16,4
181,17,4
181,18,
181,19,1
181,20,1
182,1,1
182,2,1
182,3,3
182,4,5
182,5,
182,6,5
182,7,
182,8,4
182,9,4
182,10,5
182,11,4
182,12,3
182,13,3
182,14,2
182,15,4
182,16,4
182,17,
182,18,2
182,19,2
182,20,2
183,1,
183,2,2
183,3,4
183,4,2
183,5,1
183,6,5
183,7,2
183,8,4
183,9,1
183,10,
183,11,5
183,12,1
183,13,3
183,14,2
183,15,
183,16,1
183,17,5
183,18,1
183,19,2
183,20,2
184,1,2
184,2,
184,3,4
184,4,5
184,5,3
184,6,5
184,7,5
184,8,5
184,9,4
184,10,1
184,11,1
184,12,3
184,13,1
184,14,
184,15,3
184,16,2
184,17,4
184,18,
184,19,4
184,20,3
185,1,2
185,2,2
185,3,
185,4,5
185,5,1
185,6,4
185,7,4
185,8,1
185,9,3
185,10,5
185,11,4
185,12,5
185,13,
185,14,2
185,15,
185,16,
185,17,4
185,18,5
185,19,4
185,20,3
186,1,3
186,2,5
186,3,4
186,4,5
186,5,
186,6,4
186,7,
186,8,5
186,9,5
186,10,
186,11,4
186,12,2
186,13,
186,14,3
186,15,4
186,16,3
186,17,1
186,18,4
186,19,3
186,20,2
187,1,2
187,2,
187,3,5
187,4,5
187,5,1
187,6,
187,7,1
187,8,4
187,9,
187,10,5
187,11,5
187,12,5
187,13,2
187,14,
187,15,
187,16,4
187,17,3
187,18,1
187,19,4
187,20,3
188,1,3
188,2,2
188,3,4
188,4,5
188,5,3
188,6,1
188,7,
188,8,5
188,9,1
188,10,5
188,11,1
188,12,5
188,13,1
188,14,1
188,15,1
188,16,3
188,17,3
188,18,5
188,19,
188,20,
189,1,2
189,2,3
189,3,4
189,4,
189,5,1
189,6,5
189,7,2
189,8,4
189,9,2
189,10,5
189,11,2
189,12,2
189,13,3
189,14,
189,15,3
189,16,
189,17,4
189,18,5
189,19,3
189,20,3
190,1,
190,2,
190,3,4
190,4,5
190,5,3
190,6,3
190,7,
190,8,2
190,9,2
190,10,1
190,11,
190,12,3
190,13,2
190,14,
190,15,
190,16,3
190,17,3
190,18,
190,19,
190,20,3
191,1,
191,2,3
191,3,4
191,4,2
191,5,
191,6,
191,7,
191,8,5
191,9,2
191,10,3
191,11,4
191,12,3
191,13,3
191,14,3
191,15,5
191,16,
191,17,5
191,18,2
191,19,3
191,20,1
192,1,2
192,2,
192,3,5
192,4,4
192,5,1
192,6,5
192,7,
192,8,3
192,9,2
192,10,
192,11,2
192,12,5
192,13,5
192,14,1
192,15,4
192,16,2
192,17,5
192,18,3
192,19,5
192,20,4
193,1,
193,2,3
193,3,5
193,4,5
193,5,
193,6,2
193,7,5
193,8,2
193,9,5
193,10,
193,11,2
193,12,4
193,13,2
193,14,3
193,15,5
193,16,1
193,17,4
193,18,
193,19,2
193,20,3
194,1,
194,2,
194,3,3
194,4,1
194,5,2
194,6,5
194,7,3
194,8,
194,9,2
194,10,5
194,11,5
194,12,
194,13,3
194,14,
194,15,
194,16,1
194,17,2
194,18,2
194,19,
194,20,2
195,1,3
195,2,3
195,3,4
195,4,5
195,5,3
195,6,4
195,7,
195,8,4
195,9,
195,10,4
195,11,5
195,12,5
195,13,2
195,14,1
195,15,4
195,16,5
195,17,3
195,18,3
195,19,4
195,20,
196,1,2
196,2,5
196,3,1
196,4,4
196,5,2
196,6,5
196,7,2
196,8,5
196,9,1
196,10,4
196,11,4
196,12,5
196,13,1
196,14,1
196,15,2
196,16,4
196,17,5
196,18,1
196,19,4
196,20,4
197,1,2
197,2,2
197,3,4
197,4,1
197,5,1
197,6,5
197,7,1
197,8,4
197,9,2
197,10,2
197,11,5
197,12,2
197,13,3
197,14,1
197,15,4
197,16,5
197,17,5
197,18,
197,19,3
197,20,3
198,1,3
198,2,1
198,3,5
198,4,5
198,5,2
198,6,5
198,7,5
198,8,4
198,9,3
198,10,4
198,11,4
198,12,2
198,13,1
198,14,2
198,15,2
198,16,
198,17,5
198,18,4
198,19,1
198,20,
199,1,3
199,2,
199,3,3
199,4,4
199,5,
199,6,5
199,7,2
199,8,5
199,9,1
199,10,5
199,11,1
199,12,4
199,13,3
199,14,1
199,15,2
199,16,
199,17,3
199,18,2
199,19,3
199,20,2
200,1,1
200,2,
200,3,4
200,4,5
200,5,
200,6,4
200,7,3
200,8,5
200,9,1
200,10,5
200,11,5
200,12,3
200,13,3
200,14,3
200,15,2
200,16,5
200,17,
200,18,1
200,19,1
200,20,
201,1,1
201,2,2
201,3,4
201,4,1
201,5,3
201,6,
201,7,3
201,8,3
201,9,
201,10,5
201,11,4
201,12,4
201,13,3
201,14,2
201,15,
201,16,3
201,17,4
201,18,
201,19,2
201,20,
202,1,
202,2,1
202,3,5
202,4,5
202,5,2
202,6,2
202,7,
202,8,4
202,9,3
202,10,1
202,11,5
202,12,2
202,13,2
202,14,3
202,15,
202,16,5
202,17,1
202,18,5
202,19,2
202,20,3
203,1,1
203,2,1
203,3,5
203,4,1
203,5,
203,6,4
203,7,1
203,8,3
203,9,3
203,10,2
203,11,3
203,12,3
203,13,2
203,14,
203,15,3
203,16,
203,17,3
203,18,4
203,19,1
203,20,2
204,1,1
204,2,4
204,3,5
204,4,5
204,5,
204,6,1
204,7,4
204,8,4
204,9,3
204,10,
204,11,4
204,12,5
204,13,2
204,14,1
204,15,4
204,16,4
204,17,4
204,18,2
204,19,
204,20,
205,1,3
205,2,5
205,3,4
205,4,4
205,5,1
205,6,1
205,7,1
205,8,1
205,9,3
205,10,2
205,11,1
205,12,1
205,13,
205,14,3
205,15,2
205,16,5
205,17,1
205,18,
205,19,
205,20,
206,1,
206,2,2
206,3,5
206,4,3
206,5,2
206,6,4
206,7,3
206,8,2
206,9,
206,10,2
206,11,1
206,12,5
206,13,
206,14,
206,15,3
206,16,2
206,17,2
206,18,4
206,19,2
206,20,
207,1,3
207,2,3
207,3,4
207,4,4
207,5,3
207,6,5
207,7,3
207,8,4
207,9,4
207,10,2
207,11,3
207,12,
207,13,2
207,14,2
207,15,5
207,16,
207,17,4
207,18,1
207,19,4
207,20,5
208,1,
208,2,3
208,3,4
208,4,4
208,5,3
208,6,2
208,7,5
208,8,4
208,9,4
208,10,1
208,11,4
208,12,5
208,13,
208,14,1
208,15,5
208,16,4
208,17,1
208,18,2
208,19,
208,20,3
209,1,3
209,2,2
209,3,2
209,4,1
209,5,1
209,6,4
209,7,3
209,8,3
209,9,
209,10,2
209,11,3
209,12,1
209,13,
209,14,3
209,15,
209,16,2
209,17,2
209,18,5
209,19,
209,20,3
210,1,2
210,2,1
210,3,4
210,4,3
210,5,2
210,6,5
210,7,
210,8,5
210,9,
210,10,4
210,11,4
210,12,5
210,13,2
210,14,
210,15,
210,16,2
210,17,5
210,18,2
210,19,2
210,20,3
211,1,2
211,2,4
211,3,5
211,4,4
211,5,1
211,6,4
211,7,3
211,8,4
211,9,3
211,10,5
211,11,4
211,12,4
211,13,1
211,14,
211,15,2
211,16,1
211,17,
211,18,
211,19,1
211,20,3
212,1,1
212,2,2
212,3,4
212,4,5
212,5,2
212,6,4
212,7,
212,8,4
212,9,1
212,10,3
212,11,3
212,12,3
212,13,3
212,14,2
212,15,5
212,16,1
212,17,5
212,18,4
212,19,
212,20,1
213,1,2
213,2,3
213,3,
213,4,
213,5,
213,6,5
213,7,5
213,8,5
213,9,
213,10,4
213,11,1
213,12,5
213,13,4
213,14,1
213,15,
213,16,1
213,17,
213,18,5
213,19,5
213,20,3
214,1,1
214,2,1
214,3,
214,4,3
214,5,
214,6,5
214,7,3
214,8,5
214,9,
214,10,2
214,11,2
214,12,
214,13,1
214,14,1
214,15,3
214,16,4
214,17,3
214,18,4
214,19,3
214,20,1
215,1,1
215,2,
215,3,4
215,4,5
215,5,3
215,6,4
215,7,4
215,8,5
215,9,
215,10,4
215,11,4
215,12,3
215,13,1
215,14,2
215,15,5
215,16,1
215,17,1
215,18,4
215,19,4
215,20,
216,1,3
216,2,2
216,3,5
216,4,4
216,5,3
216,6,5
216,7,
216,8,4
216,9,1
216,10,4
216,11,4
216,12,4
216,13,3
216,14,1
216,15,2
216,16,
216,17,5
216,18,4
216,19,4
216,20,1
217,1,1
217,2,
217,3,5
217,4,5
217,5,3
217,6,2
217,7,
217,8,1
217,9,2
217,10,
217,11,3
217,12,1
217,13,1
217,14,2
217,15,3
217,16,2
217,17,2
217,18,
217,19,
217,20,2
218,1,1
218,2,
218,3,5
218,4,
218,5,2
218,6,3
218,7,4
218,8,5
218,9,3
218,10,3
218,11,4
218,12,5
218,13,
218,14,1
218,15,
218,16,3
218,17,2
218,18,1
218,19,2
218,20,
219,1,2
219,2,5
219,3,
219,4,
219,5,3
219,6,5
219,7,3
219,8,
219,9,2
219,10,1
219,11,1
219,12,2
219,13,3
219,14,3
219,15,2
219,16,1
219,17,1
219,18,
219,19,1
219,20,2
220,1,
220,2,1
220,3,4
220,4,4
220,5,
220,6,1
220,7,3
220,8,3
220,9,2
220,10,2
220,11,2
220,12,3
220,13,3
220,14,1
220,15,2
220,16,1
220,17,
220,18,2
220,19,4
220,20,
221,1,2
221,2,1
221,3,1
221,4,5
221,5,3
221,6,3
221,7,5
221,8,4
221,9,1
221,10,4
221,11,2
221,12,4
221,13,3
221,14,3
221,15,5
221,16,1
221,17,5
221,18,2
221,19,4
221,20,3
222,1,3
222,2,
222,3,2
222,4,4
222,5,1
222,6,2
222,7,5
222,8,5
222,9,2
222,10,3
222,11,5
222,12,1
222,13,4
222,14,3
222,15,
222,16,4
222,17,1
222,18,5
222,19,
222,20,3
223,1,3
223,2,2
223,3,4
223,4,
223,5,
223,6,4
223,7,2
223,8,2
223,9,1
223,10,5
223,11,5
223,12,4
223,13,2
223,14,1
223,15,
223,16,3
223,17,2
223,18,2
223,19,2
223,20,3
224,1,2
224,2,2
224,3,4
224,4,4
224,5,2
224,6,2
224,7,
224,8,5
224,9,3
224,10,3
224,11,5
224,12,5
224,13,1
224,14,
224,15,4
224,16,5
224,17,5
224,18,1
224,19,
224,20,
225,1,3
225,2,
225,3,
225,4,2
225,5,1
225,6,
225,7,2
225,8,
225,9,3
225,10,
225,11,2
225,12,4
225,13,1
225,14,2
225,15,
225,16,1
225,17,3
225,18,1
225,19,3
225,20,3
226,1,2
226,2,3
226,3,5
226,4,4
226,5,2
226,6,
226,7,5
226,8,4
226,9,2
226,10,3
226,11,3
226,12,2
226,13,2
226,14,
226,15,5
226,16,5
226,17,2
226,18,
226,19,1
226,20,2
227,1,
227,2,
227,3,2
227,4,3
227,5,
227,6,1
227,7,
227,8,3
227,9,
227,10,1
227,11,3
227,12,1
227,13,1
227,14,2
227,15,3
227,16,1
227,17,1
227,18,3
227,19,2
227,20,2
228,1,1
228,2,1
228,3,5
228,4,
228,5,1
228,6,5
228,7,
228,8,1
228,9,1
228,10,1
228,11,3
228,12,1
228,13,4
228,14,
228,15,1
228,16,4
228,17,4
228,18,
228,19,4
228,20,3
229,1,2
229,2,2
229,3,4
229,4,4
229,5,2
229,6,1
229,7,
229,8,
229,9,
229,10,3
229,11,4
229,12,4
229,13,2
229,14,
229,15,5
229,16,2
229,17,1
229,18,2
229,19,2
229,20,3
230,1,2
230,2,1
230,3,5
230,4,5
230,5,2
230,6,4
230,7,4
230,8,5
230,9,5
230,10,2
230,11,5
230,12,3
230,13,2
230,14,1
230,15,2
230,16,2
230,17,4
230,18,
230,19,5
230,20,5
231,1,
231,2,5
231,3,4
231,4,4
231,5,2
231,6,5
231,7,1
231,8,4
231,9,4
231,10,5
231,11,4
231,12,4
231,13,3
231,14,2
231,15,1
231,16,2
231,17,3
231,18,1
231,19,4
231,20,
232,1,
232,2,5
232,3,5
232,4,4
232,5,2
232,6,3
232,7,3
232,8,4
232,9,
232,10,4
232,11,4
232,12,2
232,13,1
232,14,1
232,15,2
232,16,
232,17,5
232,18,2
232,19,3
232,20,
233,1,1
233,2,1
233,3,5
233,4,2
233,5,1
233,6,
233,7,2
233,8,2
233,9,1
233,10,
233,11,2
233,12,5
233,13,1
233,14,1
233,15,
233,16,3
233,17,2
233,18,5
233,19,
233,20,2
234,1,
234,2,2
234,3,4
234,4,1
234,5,
234,6,4
234,7,
234,8,3
234,9,5
234,10,3
234,11,1
234,12,3
234,13,4
234,14,1
234,15,
234,16,3
234,17,4
234,18,4
234,19,2
234,20,
235,1,2
235,2,3
235,3,4
235,4,4
235,5,2
235,6,5
235,7,1
235,8,5
235,9,2
235,10,
235,11,4
235,12,1
235,13,
235,14,1
235,15,4
235,16,3
235,17,3
235,18,5
235,19,1
235,20,1
236,1,2
236,2,1
236,3,5
236,4,1
236,5,2
236,6,5
236,7,
236,8,5
236,9,1
236,10,3
236,11,1
236,12,
236,13,5
236,14,
236,15,1
236,16,3
236,17,3
236,18,5
236,19,1
236,20,3
237,1,3
237,2,1
237,3,4
237,4,4
237,5,3
237,6,4
237,7,1
237,8,5
237,9,4
237,10,
237,11,3
237,12,1
237,13,1
237,14,3
237,15,
237,16,2
237,17,4
237,18,5
237,19,1
237,20,
238,1,
238,2,5
238,3,3
238,4,5
238,5,2
238,6,5
238,7,3
238,8,5
238,9,
238,10,5
238,11,5
238,12,2
238,13,
238,14,3
238,15,2
238,16,5
238,17,4
238,18,2
238,19,3
238,20,2
239,1,2
239,2,1
239,3,4
239,4,
239,5,3
239,6,2
239,7,3
239,8,1
239,9,
239,10,1
239,11,2
239,12,4
239,13,2
239,14,
239,15,1
239,16,3
239,17,3
239,18,3
239,19,
239,20,
240,1,
240,2,3
240,3,4
240,4,4
240,5,1
240,6,4
240,7,4
240,8,4
240,9,2
240,10,1
240,11,3
240,12,5
240,13,2
240,14,
240,15,
240,16,4
240,17,5
240,18,3
240,19,
240,20,2
